['comp' '202104071749' '4.67' '-0.03' '-10.44' '-7.11'],['comp' '202104071901' '-0.25' '0.22' '-15.5' '-15.62'],['comp' '202104072013' '2.86' '0.25' '-16.43' '-15.43'],['comp' '202104072315' '6.5' '0.29' '-15.17' '-14.17'],['comp' '202104081738' '17.4' '0.0' '-9.2' '-9.0'],['comp' '202104081840' '19.75' '0.0' '-24.0' '-11.25'],['comp' '202104082043' '24.33' '0.0' '-32.0' '-18.33'],['comp' '202104082145' '-13.5' '0.0' '-27.5' '-31.5'],['comp' '202104082246' '-41.0' '0.0' '-62.0' '-68.0']
['ust' '202104071749' '15.11' '-0.05' '23.33' '8.89'],['ust' '202104071901' '13.75' '-0.03' '18.88' '8.0'],['ust' '202104072013' '21.86' '-0.03' '28.86' '15.29'],['ust' '202104072315' '28.0' '-0.03' '35.33' '19.17'],['ust' '202104081738' '40.2' '0.0' '46.6' '28.8'],['ust' '202104081840' '46.75' '0.0' '57.0' '36.25'],['ust' '202104082043' '54.0' '0.0' '65.0' '36.33'],['ust' '202104082145' '-35.5' '0.0' '-36.0' '-39.5'],['ust' '202104082246' '-43.0' '0.0' '-51.0' '-51.0']
['ren' '202104071749' '1.33' '-0.36' '18.0' '29.11'],['ren' '202104071901' '-0.75' '-0.28' '15.25' '26.12'],['ren' '202104072013' '5.43' '-0.32' '24.43' '37.0'],['ren' '202104072315' '10.33' '-0.38' '33.83' '49.0'],['ren' '202104081738' '10.8' '0.0' '41.8' '62.2'],['ren' '202104081840' '17.25' '0.0' '54.25' '76.5'],['ren' '202104082043' '25.33' '0.0' '75.0' '106.33'],['ren' '202104082145' '-31.0' '0.0' '-18.5' '-5.0'],['ren' '202104082246' '-50.0' '0.0' '-49.0' '-40.0']
['win' '202104071749' '2.89' '-1.28' '1.0' '4.78'],['win' '202104071901' '-2.62' '-0.96' '-6.0' '0.0'],['win' '202104072013' '-0.71' '-1.1' '-4.29' '0.57'],['win' '202104072315' '0.67' '-1.28' '-1.17' '0.33'],['win' '202104081738' '8.4' '0.0' '8.2' '11.2'],['win' '202104081840' '8.0' '0.0' '-8.0' '9.75'],['win' '202104082043' '3.67' '0.0' '-16.67' '3.0'],['win' '202104082145' '-28.0' '0.0' '-31.0' '-35.0'],['win' '202104082246' '-65.0' '0.0' '-62.0' '-68.0']
['rep' '202104071749' '2.71' '-0.42' '1.0' '7.29'],['rep' '202104071901' '-0.17' '-0.39' '-5.67' '5.17'],['rep' '202104072013' '2.8' '-0.46' '-12.6' '5.2'],['rep' '202104072315' '5.25' '-0.58' '-10.25' '9.0'],['rep' '202104081840' '7.0' '0.0' '0.0' '17.0'],['rep' '202104082145' '0.5' '0.0' '-10.0' '12.0'],['rep' '202104082246' '-42.0' '0.0' '-28.0' '-26.0']
['ark' '202104071749' '13.44' '0.17' '7.78' '36.44'],['ark' '202104071901' '9.38' '0.12' '6.25' '34.38'],['ark' '202104072013' '15.29' '0.14' '12.86' '43.57'],['ark' '202104072315' '21.83' '0.17' '18.67' '55.5'],['ark' '202104081738' '25.4' '0.0' '17.2' '70.0'],['ark' '202104081840' '24.25' '0.0' '12.75' '79.5'],['ark' '202104082043' '24.33' '0.0' '6.67' '97.67'],['ark' '202104082145' '-48.5' '0.0' '-48.5' '-35.5'],['ark' '202104082246' '-71.0' '0.0' '-78.0' '-71.0']
['anc' '202104071749' '-1.11' '-0.15' '0.89' '5.56'],['anc' '202104071901' '-5.38' '-0.15' '-2.12' '-0.75'],['anc' '202104072013' '-1.71' '-0.17' '4.14' '4.43'],['anc' '202104072315' '0.17' '-0.2' '8.5' '7.5'],['anc' '202104081738' '13.4' '0.0' '25.4' '20.0'],['anc' '202104081840' '7.0' '0.0' '6.0' '18.5'],['anc' '202104082043' '-2.67' '0.0' '-2.0' '9.0'],['anc' '202104082145' '-36.0' '0.0' '-44.5' '-41.5'],['anc' '202104082246' '-82.0' '0.0' '-85.0' '-89.0']
['pro' '202104071749' '35.22' '-0.05' '50.0' '34.56'],['pro' '202104071901' '36.5' '0.15' '55.62' '36.88'],['pro' '202104072013' '43.43' '0.17' '65.29' '45.57'],['pro' '202104072315' '52.0' '0.2' '79.33' '53.5'],['pro' '202104081738' '67.2' '0.0' '101.8' '68.8'],['pro' '202104081840' '67.75' '0.0' '113.0' '73.25'],['pro' '202104082043' '83.33' '0.0' '128.33' '88.67'],['pro' '202104082145' '-16.5' '0.0' '-19.0' '-12.0'],['pro' '202104082246' '-35.0' '0.0' '-39.0' '-27.0']
['game' '202104071901' '-16.5' '-2.07' '-13.0' '-10.5'],['game' '202104072315' '0.0' '-4.14' '0.0' '3.0']
['met' '202104071749' '-13.57' '-0.17' '13.0' '-16.86'],['met' '202104071901' '-14.17' '-0.25' '8.5' '-18.5'],['met' '202104072013' '-17.0' '-0.3' '12.6' '-24.0'],['met' '202104072315' '-15.0' '-0.38' '17.5' '-24.75'],['met' '202104081840' '0.67' '0.0' '48.0' '-15.33'],['met' '202104082145' '-18.0' '0.0' '50.5' '-44.5'],['met' '202104082246' '-36.0' '0.0' '30.0' '-57.0']
['for' '202104071749' '13.33' '0.06' '25.22' '17.67'],['for' '202104071901' '13.38' '0.11' '24.0' '18.62'],['for' '202104072013' '18.14' '0.13' '29.0' '24.14'],['for' '202104072315' '23.83' '0.15' '38.67' '30.83'],['for' '202104081738' '35.8' '0.0' '55.8' '45.0'],['for' '202104081840' '38.25' '0.0' '54.25' '49.5'],['for' '202104082043' '45.0' '0.0' '54.33' '58.67'],['for' '202104082145' '-21.0' '0.0' '-21.5' '-24.0'],['for' '202104082246' '-52.0' '0.0' '-48.0' '-52.0']
