['btc' '202103311812' '-8.0' '0.81' '-7.0' '-7.0'],['btc' '202104011601' '5.0' '1.27' '32.0' '22.0'],['btc' '202104021832' '0.0' '0.39' '-17.0' '0.0'],['btc' '202104062349' '-6.0' '0.13' '47.0' '-5.0'],['btc' '202104071414' '58.0' '-0.23' '69.0' '100.0'],['btc' '202104071526' '-5.0' '0.0' '-22.0' '-25.0'],['btc' '202104071638' '6.0' '0.0' '14.0' '0.0'],['btc' '202104071749' '-26.0' '0.0' '-21.0' '0.0']
['eth' '202103311812' '-6.0' '0.5' '-5.0' '-2.0'],['eth' '202104011601' '31.0' '6.6' '58.0' '25.0'],['eth' '202104021832' '-5.0' '3.93' '-13.0' '-9.0'],['eth' '202104062349' '18.0' '0.07' '20.0' '34.0'],['eth' '202104071414' '70.0' '-1.07' '137.0' '52.0'],['eth' '202104071526' '32.0' '0.0' '22.0' '28.0'],['eth' '202104071638' '-2.0' '0.0' '-7.0' '2.0'],['eth' '202104071749' '-27.0' '0.0' '-18.0' '-31.0']
['bnb' '202103311812' '0.0' '-0.23' '-28.0' '-10.0'],['bnb' '202104011601' '55.0' '5.53' '41.0' '-5.0'],['bnb' '202104021832' '-5.0' '0.74' '0.0' '-6.0'],['bnb' '202104062349' '20.0' '1.5' '18.0' '26.0'],['bnb' '202104071414' '100.0' '-1.51' '200.0' '162.0'],['bnb' '202104071526' '64.0' '0.0' '47.0' '62.0'],['bnb' '202104071638' '0.0' '0.0' '-5.0' '-22.0'],['bnb' '202104071749' '-65.0' '0.0' '-81.0' '-88.0']
['xrp' '202103311812' '-14.0' '-0.19' '-12.0' '-6.0'],['xrp' '202104062349' '45.0' '8.86' '27.0' '65.0'],['xrp' '202104071526' '36.0' '0.0' '0.0' '31.0'],['xrp' '202104071638' '-7.0' '0.0' '0.0' '0.0']
['dot' '202103311812' '0.0' '0.05' '0.0' '0.0'],['dot' '202104021832' '25.0' '4.93' '150.0' '35.0'],['dot' '202104062349' '40.0' '0.47' '50.0' '73.0'],['dot' '202104071526' '11.0' '0.0' '0.0' '3.0'],['dot' '202104071638' '0.0' '0.0' '0.0' '0.0']
['uni' '202103311812' '6.0' '0.11' '38.0' '25.0'],['uni' '202104011601' '-22.0' '4.72' '-12.0' '-28.0'],['uni' '202104021832' '10.0' '2.78' '13.0' '-3.0'],['uni' '202104062349' '-6.0' '-0.58' '0.0' '-10.0'],['uni' '202104071414' '100.0' '-0.85' '178.0' '58.0'],['uni' '202104071526' '31.0' '0.0' '4.0' '33.0'],['uni' '202104071638' '-14.0' '0.0' '4.0' '-11.0'],['uni' '202104071749' '22.0' '0.0' '-7.0' '34.0']
['link' '202104021832' '14.0' '3.88' '40.0' '30.0'],['link' '202104062349' '12.0' '1.45' '-67.0' '-5.0'],['link' '202104071526' '10.0' '0.0' '0.0' '12.0'],['link' '202104071638' '0.0' '0.0' '0.0' '0.0'],['link' '202104071749' '-9.0' '0.0' '0.0' '-16.0']
['doge' '202104021832' '8.0' '0.86' '20.0' '20.0'],['doge' '202104071526' '33.0' '0.0' '0.0' '44.0'],['doge' '202104071638' '0.0' '0.0' '0.0' '0.0'],['doge' '202104071749' '-12.0' '0.0' '0.0' '-4.0']
['sol' '202103311812' '0.0' '0.26' '-5.0' '0.0'],['sol' '202104011601' '-15.0' '-1.99' '-43.0' '-34.0'],['sol' '202104021832' '-20.0' '1.88' '-18.0' '-17.0'],['sol' '202104062349' '0.0' '0.75' '-12.0' '2.0'],['sol' '202104071414' '7.0' '-1.18' '-38.0' '18.0'],['sol' '202104071526' '47.0' '0.0' '120.0' '31.0'],['sol' '202104071638' '-5.0' '0.0' '-6.0' '-9.0'],['sol' '202104071749' '-19.0' '0.0' '-26.0' '-17.0']
['cro' '202103311812' '-7.0' '1.11' '0.0' '-6.0'],['cro' '202104011601' '-21.0' '2.11' '-35.0' '-22.0'],['cro' '202104021832' '-12.0' '2.12' '17.0' '0.0'],['cro' '202104062349' '28.0' '-0.66' '32.0' '36.0'],['cro' '202104071414' '44.0' '0.19' '12.0' '32.0'],['cro' '202104071526' '15.0' '0.0' '44.0' '24.0'],['cro' '202104071638' '-20.0' '0.0' '0.0' '-12.0'],['cro' '202104071749' '-25.0' '0.0' '-46.0' '-39.0']
['dai' '202103311812' '-27.0' '0.0' '-34.0' '-47.0'],['dai' '202104011601' '38.0' '0.0' '35.0' '64.0'],['dai' '202104021832' '15.0' '0.0' '15.0' '-15.0'],['dai' '202104062349' '50.0' '0.0' '52.0' '59.0'],['dai' '202104071414' '-21.0' '0.0' '-26.0' '-14.0'],['dai' '202104071526' '27.0' '0.0' '48.0' '44.0'],['dai' '202104071638' '-14.0' '0.0' '-11.0' '-12.0'],['dai' '202104071749' '-17.0' '0.0' '-36.0' '-26.0']
['comp' '202103311812' '-5.0' '-0.27' '-13.0' '-8.0'],['comp' '202104011601' '-14.0' '14.12' '-11.0' '24.0'],['comp' '202104021832' '-9.0' '3.78' '4.0' '-7.0'],['comp' '202104062349' '0.0' '-0.39' '14.0' '7.0'],['comp' '202104071414' '-6.0' '-2.04' '-13.0' '12.0'],['comp' '202104071526' '80.0' '0.0' '70.0' '70.0'],['comp' '202104071638' '-22.0' '0.0' '0.0' '-2.0'],['comp' '202104071749' '10.0' '0.0' '-12.0' '-15.0']
['ust' '202103311812' '13.0' '-0.2' '2.0' '12.0'],['ust' '202104011601' '-27.0' '0.0' '-20.0' '-25.0'],['ust' '202104021832' '-3.0' '0.0' '-8.0' '-19.0'],['ust' '202104062349' '-3.0' '0.0' '-5.0' '-1.0'],['ust' '202104071414' '53.0' '-0.27' '156.0' '46.0'],['ust' '202104071526' '45.0' '0.0' '12.0' '34.0'],['ust' '202104071638' '-5.0' '0.0' '-10.0' '-8.0'],['ust' '202104071749' '-40.0' '0.0' '-38.0' '-35.0']
['ont' '202103311812' '0.0' '-1.26' '6.0' '5.0'],['ont' '202104011601' '17.0' '16.03' '3.0' '2.0'],['ont' '202104021832' '-8.0' '1.16' '-7.0' '-11.0'],['ont' '202104062349' '19.0' '-0.54' '24.0' '18.0'],['ont' '202104071414' '53.0' '-1.06' '52.0' '45.0'],['ont' '202104071526' '3.0' '0.0' '6.0' '7.0'],['ont' '202104071638' '-10.0' '0.0' '-16.0' '-10.0'],['ont' '202104071749' '-41.0' '0.0' '-48.0' '-49.0']
['one' '202103311812' '9.0' '-1.7' '-6.0' '15.0'],['one' '202104011601' '-20.0' '-3.14' '-8.0' '-26.0'],['one' '202104021832' '22.0' '0.08' '16.0' '11.0'],['one' '202104062349' '28.0' '-2.73' '49.0' '52.0'],['one' '202104071414' '46.0' '-1.11' '100.0' '49.0'],['one' '202104071526' '21.0' '0.0' '0.0' '18.0'],['one' '202104071638' '4.0' '0.0' '10.0' '3.0'],['one' '202104071749' '-29.0' '0.0' '-20.0' '-30.0']
['uma' '202104021832' '0.0' '4.34' '0.0' '-7.0'],['uma' '202104062349' '0.0' '-0.35' '0.0' '0.0']
['dent' '202103311812' '0.0' '0.83' '-21.0' '25.0'],['dent' '202104011601' '0.0' '-1.91' '11.0' '22.0'],['dent' '202104062349' '0.0' '-7.78' '-5.0' '4.0'],['dent' '202104071414' '67.0' '-2.99' '62.0' '110.0'],['dent' '202104071526' '30.0' '0.0' '19.0' '29.0'],['dent' '202104071638' '8.0' '0.0' '23.0' '41.0']
['ren' '202103311812' '-11.0' '1.96' '-11.0' '-14.0'],['ren' '202104011601' '-9.0' '5.94' '-1.0' '-1.0'],['ren' '202104021832' '-2.0' '2.73' '12.0' '-15.0'],['ren' '202104062349' '5.0' '-1.8' '-3.0' '12.0'],['ren' '202104071414' '43.0' '-0.99' '71.0' '104.0'],['ren' '202104071526' '8.0' '0.0' '8.0' '4.0'],['ren' '202104071638' '-2.0' '0.0' '-9.0' '-10.0'],['ren' '202104071749' '-21.0' '0.0' '-17.0' '-20.0']
['win' '202103311812' '9.0' '1.9' '13.0' '15.0'],['win' '202104011601' '42.0' '32.0' '18.0' '42.0'],['win' '202104021832' '-6.0' '1.08' '-7.0' '-7.0'],['win' '202104062349' '25.0' '-10.77' '16.0' '18.0'],['win' '202104071414' '33.0' '-3.81' '83.0' '34.0'],['win' '202104071526' '25.0' '0.0' '17.0' '18.0'],['win' '202104071638' '-8.0' '0.0' '-4.0' '-12.0'],['win' '202104071749' '-4.0' '0.0' '-23.0' '4.0']
['kin' '202103311812' '-6.0' '0.0' '14.0' '-3.0'],['kin' '202104011601' '-19.0' '30.97' '-16.0' '-31.0'],['kin' '202104021832' '0.0' '2.44' '7.0' '16.0'],['kin' '202104062349' '18.0' '-4.86' '7.0' '25.0'],['kin' '202104071414' '30.0' '0.0' '36.0' '34.0'],['kin' '202104071526' '40.0' '0.0' '12.0' '42.0'],['kin' '202104071638' '-7.0' '0.0' '2.0' '-10.0'],['kin' '202104071749' '-28.0' '0.0' '-57.0' '-37.0']
['rep' '202103311812' '33.0' '0.9' '32.0' '50.0'],['rep' '202104011601' '67.0' '-0.2' '19.0' '58.0'],['rep' '202104021832' '0.0' '2.26' '4.0' '-9.0'],['rep' '202104062349' '13.0' '-0.61' '24.0' '20.0'],['rep' '202104071414' '30.0' '-0.62' '9.0' '12.0'],['rep' '202104071526' '0.0' '0.0' '-12.0' '-2.0'],['rep' '202104071638' '8.0' '0.0' '29.0' '11.0'],['rep' '202104071749' '-14.0' '0.0' '15.0' '-2.0']
['ant' '202103311812' '6.0' '-0.88' '-6.0' '8.0'],['ant' '202104011601' '-6.0' '-8.12' '-22.0' '23.0'],['ant' '202104021832' '-13.0' '2.77' '-12.0' '-27.0'],['ant' '202104062349' '-5.0' '-2.2' '24.0' '21.0'],['ant' '202104071414' '31.0' '-1.72' '50.0' '70.0'],['ant' '202104071526' '43.0' '0.0' '18.0' '34.0'],['ant' '202104071638' '3.0' '0.0' '33.0' '21.0'],['ant' '202104071749' '-39.0' '0.0' '-33.0' '-45.0']
['fun' '202103311812' '11.0' '0.41' '10.0' '18.0'],['fun' '202104011601' '18.0' '0.22' '-3.0' '-5.0'],['fun' '202104021832' '33.0' '1.05' '30.0' '29.0'],['fun' '202104062349' '38.0' '-0.09' '14.0' '49.0'],['fun' '202104071414' '5.0' '0.88' '-17.0' '35.0'],['fun' '202104071526' '55.0' '0.0' '100.0' '16.0'],['fun' '202104071638' '-19.0' '0.0' '-12.0' '-20.0'],['fun' '202104071749' '-24.0' '0.0' '-12.0' '0.0']
